kll|genki|state|jlpt|type|writing|reading|english
||hidden|n1|other|同志|どうし|same mind, comrade, kindred soul
||hidden|n1|other|如何して|どうして|why?, for what reason, how, in what way, for what purpose, what for
||hidden|n1|other|如何しても|どうしても|by all means, at any cost, no matter what, after all, in the long run, cravingly, at any rate, surely
||hidden|n1|other|同情|どうじょう|sympathy, compassion, sympathize, pity, feel for
||hidden|n1|other|道場|どうじょう|dojo, hall used for martial arts training, mandala
||hidden|n1|other|何卒|どうぞ|please, kindly, by all means
||hidden|n1|other|どうぞ宜しく|どうぞよろしく|pleased to meet you
||hidden|n1|other|同調|どうちょう|sympathy, agree with, alignment, tuning
||hidden|n1|other|動的|どうてき|dynamic, kinetic
||hidden|n1|other|同等|どうとう|equality, equal, same rights, same rank
||hidden|n1|other|堂々|どうどう|magnificent, grand, impressive
||hidden|n1|other|どうにか|どうにか|in some way or other, one way or another
||hidden|n1|other|導入|どうにゅう|introduction, bringing in, leading in
||hidden|n1|other|同封|どうふう|enclosure (e.g. in a letter)
||hidden|n1|other|同盟|どうめい|alliance, union, league
||hidden|n1|other|どうやら|どうやら|it seems like, somehow or other
||hidden|n1|other|動揺|どうよう|disturbance, unrest, shaking, trembling, pitching, rolling, oscillation, agitation, excitement, commotion
||hidden|n1|other|動力|どうりょく|power, motive power, dynamic force
||hidden|n1|other|独裁|どくさい|dictatorship, despotism
||hidden|n1|other|読者|どくしゃ|reader
||hidden|n1|other|独自|どくじ|original, peculiar, characteristic
||hidden|n1|other|独占|どくせん|monopoly
||hidden|n1|other|独創|どくそう|originality
||hidden|n1|other|何処|どこ|where, what place
||hidden|n1|other|何処か|どこか|somewhere, anywhere, in some respects
||hidden|n1|other|土産|どさん|product of the land
||hidden|n1|other|土台|どだい|foundation, base, basis
||hidden|n1|other|何方|どちら|which, who
||hidden|n1|other|土手|どて|embankment, bank
||hidden|n1|other|何方|どなた|who?
||hidden|n1|other|怒鳴る|どなる|to shout, to yell
||hidden|n1|other|何の|どの|which, what
||hidden|n1|other|土俵|どひょう|arena
||hidden|n1|other|土木|どぼく|public works
||hidden|n1|other|何れ|どれ|well, now, let me see, which (of three or more)
||hidden|n1|other|何々|どれどれ|which (emphatic)
||hidden|n1|other|度忘れ|どわすれ|lapse of memory, forget for a moment
||hidden|n1|other|鈍感|どんかん|thickheadedness, stolidity
||hidden|n1|other|内閣|ないかく|cabinet, (government) ministry
||hidden|n1|other|乃至|ないし|from...to, between...and, or
||hidden|n1|other|内臓|ないぞう|internal organs, intestines, viscera
||hidden|n1|other|内部|ないぶ|interior, inside, internal
||hidden|n1|other|内乱|ないらん|civil war, insurrection, rebellion, domestic conflict
||hidden|n1|other|内陸|ないりく|inland
||hidden|n1|other|苗|なえ|rice seedling
||hidden|n1|other|尚|なお|furthermore, still, yet, more, still more, greater, further, less
||hidden|n1|other|尚更|なおさら|all the more, still less
||hidden|n1|other|中程|なかほど|middle, midway
||hidden|n1|other|流し|ながし|sink
||hidden|n1|other|長々|ながなが|long, drawn-out, very long
||hidden|n1|other|殴る|なぐる|to strike, to hit
||hidden|n1|other|嘆く|なげく|to sigh, to lament, to grieve
||hidden|n1|other|投げ出す|なげだす|to throw down, to abandon, to sacrifice, to throw out
||hidden|n1|other|和やか|なごやか|mild, calm, gentle, quiet, harmonious
||hidden|n1|other|名残|なごり|remains, traces, memory
||hidden|n1|other|情け|なさけ|sympathy, compassion
||hidden|n1|other|情け深い|なさけぶかい|tender-hearted, compassionate
||hidden|n1|other|為さる|なさる|to do
||hidden|n1|other|詰る|なじる|to rebuke, to scold, to tell off
||hidden|n1|other|何故|なぜ|why, how
||hidden|n1|other|何故なら|なぜなら|because
||hidden|n1|other|名高い|なだかい|famous, celebrated, well-known
||hidden|n1|other|雪崩|なだれ|avalanche
||hidden|n1|other|懐く|なつく|to become emotionally attached
||hidden|n1|other|名付ける|なづける|to name (someone)
||hidden|n1|other|何気ない|なにげない|casual, unconcerned
||hidden|n1|other|何しろ|なにしろ|at any rate, anyhow, anyway, in any case
||hidden|n1|other|何卒|なにとぞ|please
||hidden|n1|other|何も|なにも|nothing
||hidden|n1|other|何より|なにより|most, best
||hidden|n1|other|七日|なぬか|seven days, the seventh day (of the month)
||hidden|n1|other|名札|なふだ|name plate, name tag
||hidden|n1|other|生臭い|なまぐさい|smelling of fish or blood, fish or meat
||hidden|n1|other|生温い|なまぬるい|lukewarm, halfhearted
||hidden|n1|other|生身|なまみ|living flesh, flesh and blood, the quick
||hidden|n1|other|鉛|なまり|lead (the metal)
||hidden|n1|other|鈍る|なまる|to become less capable, to grow dull, to become blunt, to weaken
||hidden|n1|other|並み|なみ|average, medium, common, ordinary
||hidden|n1|other|滑らか|なめらか|smoothness, glassiness
||hidden|n1|other|嘗める|なめる|to lick, to taste, to experience, to make fun of, to make light of, to put down, to treat with contempt
||hidden|n1|other|悩ましい|なやましい|seductive, melancholy, languid
||hidden|n1|other|悩ます|なやます|to afflict, to torment, to harass, to molest
||hidden|n1|other|悩み|なやみ|trouble(s), worry, distress, anguish, agony, problem
||hidden|n1|other|平均|ならし|equilibrium, balance, average, mean
||hidden|n1|other|慣らす|ならす|to accustom
||hidden|n1|other|馴らす|ならす|to domesticate, to tame
||hidden|n1|other|並びに|ならびに|and
||hidden|n1|other|成り立つ|なりたつ|to conclude, to consist of, to be practical (logical feasible viable), to hold true
||hidden|n1|other|成る丈|なるたけ|as much as possible, if possible
||hidden|n1|other|成るべく|なるべく|as much as possible
||hidden|n1|other|慣れ|なれ|practice, experience
||hidden|n1|other|馴れ馴れしい|なれなれしい|over-familiar
||hidden|n1|other|難|なん|difficulty, hardships, defect
||hidden|n1|other|南|なん|south
||hidden|n1|other|なんか|なんか|things like ..., or something like that .. (often derogatory)
||hidden|n1|other|何だか|なんだか|a little, somewhat, somehow
||hidden|n1|other|なんだかんだ|なんだかんだ|something or other
||hidden|n1|other|何て|なんて|how...!, what...!
||hidden|n1|other|何と|なんと|what, how, whatever
||hidden|n1|other|何となく|なんとなく|somehow or other, for some reason or another
||hidden|n1|other|何とも|なんとも|nothing (with neg. verb), quite, not a bit
||hidden|n1|other|何なり|なんなり|any, anything, whatever
||hidden|n1|other|荷|に|load, baggage, cargo
||hidden|n1|other|似通う|にかよう|to resemble closely
||hidden|n1|other|面皰|にきび|pimple, acne
||hidden|n1|other|賑わう|にぎわう|to prosper, to flourish, to do thriving business, to be crowded with people
||hidden|n1|other|悪い|にくい|hateful, abominable, poor-looking
||hidden|n1|other|憎しみ|にくしみ|hatred
||hidden|n1|other|肉親|にくしん|blood relationship, blood relative
||hidden|n1|other|肉体|にくたい|the body, the flesh
||hidden|n1|other|逃げ出す|にげだす|to run away, to escape from
||hidden|n1|other|西日|にしび|westering sun
||hidden|n1|other|滲む|にじむ|to run, to blur, to spread, to blot, to ooze
||hidden|n1|other|日夜|にちや|day and night, always
||hidden|n1|other|日当|にっとう|daily allowance
||hidden|n1|other|荷造り|にづくり|packing, baling, crating
||hidden|n1|other|担う|になう|to carry on shoulder, to bear (burden), to shoulder (gun)
||hidden|n1|other|二人|ににん|two persons, two people, pair, couple
||hidden|n1|other|にも拘らず|にもかかわらず|in spite of, nevertheless
||hidden|n1|other|入手|にゅうしゅ|obtaining, coming to hand
||hidden|n1|other|入賞|にゅうしょう|winning a prize or place (in a contest)
||hidden|n1|other|入浴|にゅうよく|bathe, bathing
||hidden|n1|other|尿|にょう|urine
||hidden|n1|other|俄か|にわか|sudden, abrupt, unexpected, improvised, offhand
||hidden|n1|other|認識|にんしき|recognition, cognizance
||hidden|n1|other|妊娠|にんしん|conception, pregnancy
||hidden|n1|other|人情|にんじょう|humanity, empathy, kindness, sympathy, human nature, common sense, customs and manners
||hidden|n1|other|任務|にんむ|duty, function, office, mission, task
||hidden|n1|other|任命|にんめい|appointment, nomination, ordination, commission, designation
||hidden|n1|other|抜かす|ぬかす|to omit, to leave out
||hidden|n1|other|抜け出す|ぬけだす|to slip out, to sneak away, to excel
||hidden|n1|other|盗み|ぬすみ|stealing
||hidden|n1|other|沼|ぬま|swamp, bog, pond, lake
||hidden|n1|other|音|ね|sound, note
||hidden|n1|other|値打ち|ねうち|value, worth, price, dignity
||hidden|n1|other|寝かせる|ねかせる|to put to bed, to lay down, to ferment
||hidden|n1|other|捻子|ねじ|screw, helix, spiral
||hidden|n1|other|ねじ回し|ねじまわし|screwdriver
||hidden|n1|other|捻じれる|ねじれる|to twist, to wrench, to screw
||hidden|n1|other|鼠|ねず|1. mouse, rat, 2. dark gray, slate color
||hidden|n1|other|妬む|ねたむ|to be jealous, to be envious
||hidden|n1|other|強請る|ねだる|to tease, to coax, to solicit, to demand
||hidden|n1|other|熱湯|ねっとう|boiling water
||hidden|n1|other|熱意|ねつい|zeal, enthusiasm
||hidden|n1|other|熱量|ねつりょう|temperature
||hidden|n1|other|粘り|ねばり|stickyness, viscosity
||hidden|n1|other|粘る|ねばる|to be sticky, to be adhesive, to persevere, to persist, to stick to
||hidden|n1|other|値引き|ねびき|price reduction, discount
||hidden|n1|other|根回し|ねまわし|making necessary arrangements
||hidden|n1|other|眠たい|ねむたい|sleepy
||hidden|n1|other|練る|ねる|to knead, to work over, to polish up
||hidden|n1|other|念|ねん|sense, idea, thought, feeling, desire, concern, attention, care
||hidden|n1|other|年鑑|ねんかん|yearbook
||hidden|n1|other|年号|ねんごう|name of an era, year number
||hidden|n1|other|燃焼|ねんしょう|burning, combustion
||hidden|n1|other|農場|のうじょう|farm (agriculture)
||hidden|n1|other|農地|のうち|agricultural land
||hidden|n1|other|納入|のうにゅう|payment, supply
||hidden|n1|other|逃す|のがす|to let loose, to set free, to let escape
||hidden|n1|other|逃れる|のがれる|to escape
||hidden|n1|other|軒並み|のきなみ|row of houses
||hidden|n1|other|鋸|のこぎり|saw
||hidden|n1|other|望ましい|のぞましい|desirable, hoped for
||hidden|n1|other|臨む|のぞむ|to look out on, to face, to deal with, to attend (function)
||hidden|n1|other|乗っ取る|のっとる|to capture, to occupy, to usurp
||hidden|n1|other|長閑|のどか|tranquil, calm, quiet
||hidden|n1|other|罵る|ののしる|to speak ill of, to abuse
||hidden|n1|other|延べ|のべ|futures, credit (buying), stretching, total
||hidden|n1|other|飲み込む|のみこむ|to gulp down, to swallow deeply, to understand, to take in, to catch on to, to learn, to digest
||hidden|n1|other|乗り換え|のりかえ|transfer (trains buses etc.)
||hidden|n1|other|乗り込む|のりこむ|to board, to embark on, to get into (a car), to ship (passengers), to man (a ship), to help (someone) int
||hidden|n1|other|刃|は|edge (of a sword)
||hidden|n1|other|派|は|clique, faction, school
||hidden|n1|other|把握|はあく|grasp, catch, understanding
||hidden|n1|other|肺|はい|lung
||hidden|n1|other|廃棄|はいき|annullment, disposal, abandon, scrap, discarding, repeal
||hidden|n1|other|配給|はいきゅう|distribution (eg. films rice)
||hidden|n1|other|配偶者|はいぐうしゃ|spouse, wife, husband
||hidden|n1|other|拝啓|はいけい|Dear (so and so)
||hidden|n1|other|背景|はいけい|background, scenery, setting, circumstance
||hidden|n1|other|背後|はいご|back, rear
||hidden|n1|other|灰皿|はいさら|ashtray
||hidden|n1|other|廃止|はいし|abolition, repeal
||hidden|n1|other|拝借|はいしゃく|borrowing
||hidden|n1|other|排除|はいじょ|exclusion, removal, rejection
||hidden|n1|other|排水|はいすい|drainage
||hidden|n1|other|敗戦|はいせん|defeat, losing a war
||hidden|n1|other|配置|はいち|arrangement (of resources), disposition
||hidden|n1|other|配布|はいふ|distribution
||hidden|n1|other|配分|はいぶん|distribution, allotment
||hidden|n1|other|配慮|はいりょ|consideration, concern, forethought
||hidden|n1|other|配列|はいれつ|arrangement, array (programming)
||hidden|n1|other|映える|はえる|to shine, to look attractive, to look pretty
||hidden|n1|other|破壊|はかい|destruction
||hidden|n1|other|墓地|はかち|cemetery, graveyard
||hidden|n1|other|捗る|はかどる|to make progress, to move right ahead (with the work), to advance
||hidden|n1|other|果ない|はかない|fleeting, transient, short-lived, momentary, vain, fickle, miserable, empty, ephemeral
||hidden|n1|other|諮る|はかる|to consult with, to confer
||hidden|n1|other|図る|はかる|to plot, to attempt, to plan, to take in, to deceive, to devise, to design, to refer A to B
||hidden|n1|other|剥がす|はがす|to tear off, to peel off, to rip off, to strip off, to skin, to flay, to disrobe, to deprive of, to detach, t
