kll|genki|state|jlpt|type|writing|reading|english|swedish
||hidden|n2|other|警備|けいび|defense,guard,policing,security
||hidden|n2|other|形容詞|けいようし|true adjective
||hidden|n2|other|形容動詞|けいようどうし|adjectival noun,quasi-adjective
||hidden|n2|other|外科|げか|surgical department
||hidden|n2|other|毛皮|けがわ|fur,skin,pelt
||hidden|n2|other|激増|げきぞう|sudden increase
||hidden|n2|other|下車|げしゃ|alighting,getting off
||hidden|n2|other|下旬|げじゅん|month (last third of)
||hidden|n2|other|下水|げすい|drainage,sewage,ditch,gutter,sewerage
||hidden|n2|other|削る|けずる|to cut down little by little,to take a percentage
||hidden|n2|other|桁|けた|column,beam,digit
||hidden|n2|other|下駄|げた|geta (Japanese footwear),wooden clogs
||hidden|n2|other|血圧|けつあつ|blood pressure
||hidden|n2|other|血液|けつえき|blood
||hidden|n2|other|月給|げっきゅう|monthly salary
||hidden|n2|other|傑作|けっさく|masterpiece,best work,boner,blunder
||hidden|n2|other|月末|げつまつ|end of the month
||hidden|n2|other|気配|けはい|indication,market trend,worry
||hidden|n2|other|下品|げひん|vulgarity,meanness,indecency,coarseness
||hidden|n2|other|煙い|けむい|smoky
||hidden|n2|other|蹴る|ける|to kick
||hidden|n2|other|けれど,けれども|けれど,けれども|but,however
||hidden|n2|other|険しい|けわしい|inaccessible place,sharp eyes
||hidden|n2|other|見学|けんがく|inspection,study by observation,field trip
||hidden|n2|other|謙虚|けんきょ|modesty,humility
||hidden|n2|other|原稿|げんこう|manuscript,copy
||hidden|n2|other|原産|げんさん|place of origin,habitat
||hidden|n2|other|原始|げんし|origin,primeval
||hidden|n2|other|研修|けんしゅう|training
||hidden|n2|other|厳重|げんじゅう|strict,rigour,severe,firm
||hidden|n2|other|謙遜|けんそん|humble,humility,modesty
||hidden|n2|other|県庁|けんちょう|prefectural office
||hidden|n2|other|限度|げんど|limit,bounds
||hidden|n2|other|現に|げんに|actually,really
||hidden|n2|other|顕微鏡|けんびきょう|microscope
||hidden|n2|other|原理|げんり|principle,theory,fundamental truth
||hidden|n2|other|原料|げんりょう|raw materials
||hidden|n2|other|碁|ご|Go (board game of capturing territory)
||hidden|n2|other|恋しい|こいしい|(1) dear,beloved,darling,(2) yearned for
||hidden|n2|other|請う|こう|to ask,to request
||hidden|n2|other|工員|こういん|factory worker
||hidden|n2|other|強引|ごういん|overbearing,coercive,pushy,forcible,high-handed
||hidden|n2|other|公害|こうがい|public nuisance,pollution
||hidden|n2|other|高級|こうきゅう|high class,high grade
||hidden|n2|other|公共|こうきょう|public,community,public service,society,communal
||hidden|n2|other|工芸|こうげい|industrial arts
||hidden|n2|other|孝行|こうこう|filial piety
||hidden|n2|other|交差|こうさ|cross
||hidden|n2|other|講師|こうし|lecturer
||hidden|n2|other|工事|こうじ|construction work
||hidden|n2|other|公式|こうしき|formula,formality,official
||hidden|n2|other|口実|こうじつ|excuse
||hidden|n2|other|こうして|こうして|thus
||hidden|n2|other|校舎|こうしゃ|school building
||hidden|n2|other|公衆|こうしゅう|the public
||hidden|n2|other|香水|こうすい|perfume
||hidden|n2|other|公正|こうせい|justice,fairness,impartiality
||hidden|n2|other|功績|こうせき|achievements,merit,meritorious service,meritorious deed
||hidden|n2|other|光線|こうせん|beam,light ray
||hidden|n2|other|高層|こうそう|upper
||hidden|n2|other|構造|こうぞう|structure,construction
||hidden|n2|other|交替|こうたい|alternation,change,relief,relay,shift
||hidden|n2|other|耕地|こうち|arable land
||hidden|n2|other|交通機関|こうつうきかん|transportation facilities
||hidden|n2|other|校庭|こうてい|campus
||hidden|n2|other|肯定|こうてい|positive,affirmation
||hidden|n2|other|高度|こうど|altitude,height,advanced
||hidden|n2|other|高等|こうとう|high class,high grade
||hidden|n2|other|合同|ごうどう|combination,incorporation,union,amalgamation
||hidden|n2|other|後輩|こうはい|junior (at work or school)
||hidden|n2|other|公表|こうひょう|official announcement,proclamation
||hidden|n2|other|鉱物|こうぶつ|mineral
||hidden|n2|other|公務|こうむ|official business,public business
||hidden|n2|other|項目|こうもく|item
||hidden|n2|other|紅葉|こうよう|(1) (Japanese) maple
||hidden|n2|other|合理|ごうり|rational
||hidden|n2|other|交流|こうりゅう|alternating current,intercourse,(cultural) exchange,intermingling
||hidden|n2|other|合流|ごうりゅう|confluence,union,linking up,merge
||hidden|n2|other|効力|こうりょく|effect,efficacy,validity,potency
||hidden|n2|other|超える|こえる|to exceed,to cross over,to cross
||hidden|n2|other|コース|コース|course
||hidden|n2|other|コーラス|コーラス|chorus
||hidden|n2|other|焦がす|こがす|to burn,to scorch,to singe,to char
||hidden|n2|other|国王|こくおう|king
||hidden|n2|other|国籍|こくせき|nationality
||hidden|n2|other|国立|こくりつ|national
||hidden|n2|other|ごくろうさま|ごくろうさま|Thank you very much for your....
||hidden|n2|other|焦げる|こげる|to burn,to be burned
||hidden|n2|other|凍える|こごえる|to freeze,to be chilled,to be frozen
||hidden|n2|other|心当たり|こころあたり|having some knowledge of,happening to know
||hidden|n2|other|心得る|こころえる|to be informed,to have thorough knowledge
||hidden|n2|other|腰掛け|こしかけ|seat,bench
||hidden|n2|other|腰掛ける|こしかける|to sit (down)
||hidden|n2|other|五十音|ごじゅうおん|the Japanese syllabary
||hidden|n2|other|胡椒|こしょう|pepper
||hidden|n2|other|こしらえる|こしらえる|to make,to manufacture
||hidden|n2|other|超す|こす|to cross,to pass,to tide over
||hidden|n2|other|擦る|こする|to rub,to chafe,to file,to frost (glass),to strike (match)
||hidden|n2|other|ごぞんじですか|ごぞんじですか|
||hidden|n2|other|個体|こたい|an individual
||hidden|n2|other|御馳走|ごちそう|feast,treating (someone)
||hidden|n2|other|ごちそうさま|ごちそうさま|feast
||hidden|n2|other|こちらこそ|こちらこそ|it is I who should say so
||hidden|n2|other|小遣い|こづかい|personal expenses,pocket money,spending money,incidental expenses,allowance
||hidden|n2|other|コック|コック|(1) cook (nl:),(2) tap,spigot,faucet,cock
||hidden|n2|other|こっそり|こっそり|stealthily,secretly
||hidden|n2|other|古典|こてん|old book,classics,classic
||hidden|n2|other|琴|こと|Koto (Japanese harp)
||hidden|n2|other|言付ける|ことづける|to send word,to send a message
||hidden|n2|other|言葉遣い|ことばづかい|speech,expression,wording
||hidden|n2|other|こないだ|こないだ|the other day,lately,recently
||hidden|n2|other|御無沙汰|ごぶさた|not writing or contacting for a while
||hidden|n2|other|こぼす|こぼす|to spill
|||n2|verb|こぼれる|こぼれる|to overflow,to spill|spilla över
|||n2|noun|塵芥|ごみ|trash,rubbish|skräp
|||n2|noun|ゴム|ゴム|gum,rubber,eraser|suddgummi
|16||n2|adjective|御免|ごめん|your pardon,declining (something),dismissal,permission
|||n2|other|ごめんください|ごめんください|May I come in?|kan jag komma in?
|||n2|noun|小指|こゆび|little finger|lillfinger
|||n2|verb|こらえる|こらえる|to bear,to stand,to endure,to put up with|utstå,finna sig i,uthärda
|||n2|noun|娯楽|ごらく|pleasure,amusement|rekreation,underhållning
||hidden|n2|other|御覧|ごらん|(hon) look,inspection,try
||hidden|n2|other|コレクション|コレクション|(1) collection,(2) correction
||hidden|n2|other|転がす|ころがす|to roll
||hidden|n2|other|転がる|ころがる|to roll,to tumble
||hidden|n2|other|紺|こん|navy blue,deep blue
||hidden|n2|other|コンクール|コンクール|contest (fr: concours)
||hidden|n2|other|コンクリート|コンクリート|concrete
||hidden|n2|other|混合|こんごう|mixing,mixture
||hidden|n2|other|コンセント|コンセント|(1) consent,(2) concentric
||hidden|n2|other|献立|こんだて|menu,program,schedule
||hidden|n2|other|こんばんは|こんばんは|good evening
||hidden|n2|other|サークル|サークル|circle,sports club (i.e. at a company)
||hidden|n2|other|在学|ざいがく|(enrolled) in school
||hidden|n2|other|再三|さいさん|again and again,repeatedly
||hidden|n2|other|祭日|さいじつ|national holiday,festival day
||hidden|n2|other|催促|さいそく|request,demand,claim,urge (action),press for
||hidden|n2|other|採点|さいてん|marking,grading,looking over
||hidden|n2|other|災難|さいなん|calamity,misfortune
||hidden|n2|other|裁縫|さいほう|sewing
||hidden|n2|other|材木|ざいもく|lumber,timber
||hidden|n2|other|サイレン|サイレン|siren
||hidden|n2|other|逆さ|さかさ|reverse,inversion,upside down
||hidden|n2|other|逆様|さかさま|inversion,upside down
||hidden|n2|other|捜す|さがす|to search,to seek,to look for
||hidden|n2|other|遡る|さかのぼる|to go back,to go upstream,to make retroactive
||hidden|n2|other|酒場|さかば|bar,bar-room
||hidden|n2|other|さきおととい|さきおととい|two days before yesterday
||hidden|n2|other|先程|さきほど|some time ago
||hidden|n2|other|裂く|さく|to tear,to split
||hidden|n2|other|索引|さくいん|index,indices
15||hidden|n2|other|作者|さくしゃ|author,authoress|författare
||hidden|n2|other|削除|さくじょ|elimination,cancellation,deletion,erasure
||hidden|n2|other|作成|さくせい|frame,draw up,make,producing
||hidden|n2|other|作製|さくせい|manufacture
||hidden|n2|other|探る|さぐる|to search,to look for,to sound out
||hidden|n2|other|囁く|ささやく|to whisper,to murmur
||hidden|n2|other|刺さる|ささる|to stick,to be stuck
||hidden|n2|other|匙|さじ|spoon
||hidden|n2|other|座敷|ざしき|tatami room
||hidden|n2|other|差し支え|さしつかえ|hindrance,impediment
||hidden|n2|other|差し引き|さしひき|deduction,subtraction,balance,ebb and flow,rise and fall
||hidden|n2|other|刺身|さしみ|sliced raw fish
||hidden|n2|other|刺す|さす|to pierce,to stab,to prick,to thrust
||hidden|n2|other|挿す|さす|to insert,to put in,to graft,to wear in belt
||hidden|n2|other|注す|さす|to pour (drink),to serve (drinks)
||hidden|n2|other|射す|さす|to shine,to strike
||hidden|n2|other|流石|さすが|clever,adept,good,expectations,as one would expect
||hidden|n2|other|撮影|さつえい|photographing
||hidden|n2|other|雑音|ざつおん|noise (jarring, grating)
||hidden|n2|other|さっさと|さっさと|quickly
||hidden|n2|other|早速|さっそく|at once,immediately,without delay,promptly
||hidden|n2|other|錆|さび|rust (colour)
||hidden|n2|other|錆びる|さびる|to rust,to become rusty
||hidden|n2|other|座布団|ざぶとん|cushion (Japanese)
||hidden|n2|other|冷ます|さます|to cool,to dampen,to let cool
||hidden|n2|other|妨げる|さまたげる|to disturb,to prevent
||hidden|n2|other|冷める|さめる|to become cool,to wear off,to abate,to subside
||hidden|n2|other||さようなら|good-bye
|||n2|noun|再来月|さらいげつ|month after next|nästnästa månad
|||n2|noun|再来週|さらいしゅう|week after next|nästnästa vecka
|||n2|noun|再来年|さらいねん|year after next|nästnästa år
|17||n2|noun|サラリーマン|サラリーマン|salary man,company employee|företagsanställd
|||n2|adjective|騒がしい|さわがしい|noisy|brusig
|||n2|adjective|さわやか|さわやか|fresh,refreshing,invigorating|uppfriskande
||hidden|n2|other|三角|さんかく|triangle,triangular
||hidden|n2|other|算数|さんすう|arithmetic
||hidden|n2|other|酸性|さんせい|acidity
||hidden|n2|other|産地|さんち|producing area
||hidden|n2|other|サンプル|サンプル|sample
||hidden|n2|other|山林|さんりん|mountain forest,mountains and forest
||hidden|n2|other|仕上がる|しあがる|to be finished
||hidden|n2|other|しあさって|しあさって|two days after tomorrow
||hidden|n2|other|シーズン|シーズン|season (sporting)
||hidden|n2|other|シーツ|シーツ|sheet
||hidden|n2|other|寺院|じいん|temple
||hidden|n2|other|しいんと|（する）|silent (as the grave),(deathly) quiet
||hidden|n2|other|自衛|じえい|self-defense
||hidden|n2|other|塩辛い|しおからい|salty (taste)
||hidden|n2|other|司会|しかい|chairmanship
||hidden|n2|other|四角|しかく|square
||hidden|n2|other|四角い|しかくい|square
||hidden|n2|other|時間割|じかんわり|timetable,schedule
||hidden|n2|other|四季|しき|four seasons
||hidden|n2|other|敷地|しきち|site
||hidden|n2|other|至急|しきゅう|urgent,pressing
||hidden|n2|other|敷く|しく|to spread out,to lay out
||hidden|n2|other|茂る|しげる|to grow thick,to luxuriate,to be luxurious
||hidden|n2|other|持参|じさん|bringing,taking,carrying
||hidden|n2|other|磁石|じしゃく|magnet
||hidden|n2|other|四捨五入|ししゃごにゅう|rounding up (fractions)
||hidden|n2|other|始終|しじゅう|continuously,from beginning to end
||hidden|n2|other|自習|じしゅう|self-study
||hidden|n2|other|静まる|しずまる|to quieten down,to calm down,to subside
||hidden|n2|other|姿勢|しせい|attitude,posture
||hidden|n2|other|自然科学|しぜんかがく|natural science
||hidden|n2|other|時速|じそく|speed (per hour)
||hidden|n2|other|子孫|しそん|descendants,posterity,offspring
||hidden|n2|other|死体|したい|corpse
||hidden|n2|other|下書き|したがき|rough copy,draft
||hidden|n2|other|下町|したまち|Shitamachi,lower parts of town
||hidden|n2|other|自治|じち|self-government,autonomy
||hidden|n2|other|実感|じっかん|feelings (actual, true)
||hidden|n2|other|湿気|しっけ|moisture,humidity,dampness
||hidden|n2|other|湿気|しっき|moisture,humidity,dampness
||hidden|n2|other|しつこい|しつこい|insistent,obstinate
||hidden|n2|other|実習|じっしゅう|practice,training
||hidden|n2|other|実績|じっせき|achievements,actual results
||hidden|n2|other|湿度|しつど|level of humidity
||hidden|n2|other|執筆|しっぴつ|writing
||hidden|n2|other|実物|じつぶつ|real thing,original
||hidden|n2|other|しっぽ|しっぽ|tail (animal)
||hidden|n2|other|実用|じつよう|practical use,utility
||hidden|n2|other|実力|じつりょく|merit,efficiency,arms,force
||hidden|n2|other|実例|じつれい|example,illustration
||hidden|n2|other|失恋|しつれん|disappointed love,broken heart,unrequited love,be lovelorn
||hidden|n2|other|指定|してい|designation,specification,assignment,pointing at
||hidden|n2|other|私鉄|してつ|private railway
||hidden|n2|other|児童|じどう|children,juvenile
||hidden|n2|other|縛る|しばる|to tie,to bind
||hidden|n2|other|地盤|じばん|(the) ground
||hidden|n2|other|しびれる|しびれる|to become numb,to go to sleep (i.e., a limb)
||hidden|n2|other|紙幣|しへい|paper money,notes,bills
||hidden|n2|other|しぼむ|しぼむ|to wither,to fade (away),to shrivel,to wilt
||hidden|n2|other|絞る|しぼる|to press,to wring,to squeeze
||hidden|n2|other|縞|しま|stripe
||hidden|n2|other|地味|じみ|plain,simple
||hidden|n2|other|しみじみ|しみじみ|keenly,deeply,heartily
||hidden|n2|other|氏名|しめい|full name,identity
||hidden|n2|other|締切|しめきり|closing,cut-off,end,deadline,Closed,No Entrance
||hidden|n2|other|締め切る|しめきる|to shut up
||hidden|n2|other|湿る|しめる|to be wet,to become wet,to be damp
||hidden|n2|other|ジャーナリスト|ジャーナリスト|journalist
||hidden|n2|other|社会科学|しゃかいかがく|social science
||hidden|n2|other|しゃがむ|しゃがむ|to squat
||hidden|n2|other|蛇口|じゃぐち|faucet,tap
||hidden|n2|other|弱点|じゃくてん|weak point,weakness
||hidden|n2|other|車庫|しゃこ|garage,car shed
||hidden|n2|other|車掌|しゃしょう|(train) conductor
||hidden|n2|other|写生|しゃせい|sketching,drawing from nature
||hidden|n2|other|社説|しゃせつ|editorial,leading article
||hidden|n2|other|しゃっくり|しゃっくり|hiccough,hiccup
||hidden|n2|other|シャッター|シャッター|shutter
||hidden|n2|other|しゃぶる|しゃぶる|to suck,to chew
||hidden|n2|other|車輪|しゃりん|(car) wheel
||hidden|n2|other|洒落|しゃれ|joke,pun,witticism
||hidden|n2|other|じゃんけん|じゃんけん|(n) rock-scissors-paper game
||hidden|n2|other|集会|しゅうかい|meeting,assembly
||hidden|n2|other|住居|じゅうきょ|dwelling,house,residence,address
||hidden|n2|other|集金|しゅうきん|money collection
||hidden|n2|other|集合|しゅうごう|gathering,assembly,meeting,set (math)
||hidden|n2|other|習字|しゅうじ|penmanship
||hidden|n2|other|修繕|しゅうぜん|repair,mending
||hidden|n2|other|重体|じゅうたい|seriously ill,serious condition,critical state
||hidden|n2|other|じゅうたん|（カーペット）|carpet
||hidden|n2|other|終点|しゅうてん|terminus,last stop (e.g train)
||hidden|n2|other|重点|じゅうてん|important point,lay stress on,colon,emphasis
||hidden|n2|other|就任|しゅうにん|inauguration,assumption of office
||hidden|n2|other|周辺|しゅうへん|circumference,outskirts,environs,(computer) peripheral
||hidden|n2|other|重役|じゅうやく|director,high executive
||hidden|n2|other|終了|しゅうりょう|end,close,termination
||hidden|n2|other|重量|じゅうりょう|(1) weight,(2) heavyweight boxer
||hidden|n2|other|重力|じゅうりょく|gravity
||hidden|n2|other|熟語|じゅくご|idiom,idiomatic phrase,kanji compound
||hidden|n2|other|祝日|しゅくじつ|national holiday
||hidden|n2|other|縮小|しゅくしょう|reduction,curtailment
||hidden|n2|other|受験|じゅけん|taking an examination
||hidden|n2|other|主語|しゅご|(gram) subject
||hidden|n2|other|出勤|しゅっきん|going to work,at work
||hidden|n2|other|述語|じゅつご|predicate
||hidden|n2|other|出張|しゅっちょう|official tour,business trip
||hidden|n2|other|寿命|じゅみょう|life span
||hidden|n2|other|主役|しゅやく|leading part,leading actor (actress)
||hidden|n2|other|受話器|じゅわき|(telephone) receiver
||hidden|n2|other|循環|じゅんかん|circulation,rotation,cycle
||hidden|n2|other|巡査|じゅんさ|police,policeman
||hidden|n2|other|順々|じゅんじゅん|in order,in turn
||hidden|n2|other|順序|じゅんじょ|order,sequence,procedure
||hidden|n2|other|純情|じゅんじょう|pure heart,naivete,self-sacrificing devotion
||hidden|n2|other|純粋|じゅんすい|pure,true,genuine,unmixed
||hidden|n2|other|消化|しょうか|digestion
||hidden|n2|other|小学生|しょうがくせい|grade school student
||hidden|n2|other|しょうがない|しょうがない|
||hidden|n2|other|将棋|しょうぎ|Japanese chess
||hidden|n2|other|蒸気|じょうき|steam,vapour
||hidden|n2|other|定規|じょうぎ|(measuring) ruler
||hidden|n2|other|上級|じょうきゅう|advanced level,high grade,senior
||hidden|n2|other|商業|しょうぎょう|commerce,trade,business
||hidden|n2|other|消極的|しょうきょくてき|passive
||hidden|n2|other|賞金|しょうきん|prize,monetary award
||hidden|n2|other|上下|じょうげ|high and low,up and down,unloading and loading,praising and blaming
||hidden|n2|other|障子|しょうじ|paper sliding door
||hidden|n2|other|商社|しょうしゃ|trading company,firm
||hidden|n2|other|乗車|じょうしゃ|taking a train,entraining
||hidden|n2|other|上旬|じょうじゅん|first 10 days of month
||hidden|n2|other|生ずる|しょうずる|to cause,to arise,to be generated
||hidden|n2|other|小数|しょうすう|fraction (part of),decimal
||hidden|n2|other|商店|しょうてん|shop,business firm
||hidden|n2|other|焦点|しょうてん|focus,point
||hidden|n2|other|消毒|しょうどく|disinfection,sterilization
||hidden|n2|other|勝敗|しょうはい|victory or defeat,issue (of battle)
||hidden|n2|other|蒸発|じょうはつ|evaporation,unexplained disappearance
||hidden|n2|other|賞品|しょうひん|prize,trophy
||hidden|n2|other|勝負|しょうぶ|victory or defeat,match,contest,game,bout
||hidden|n2|other|小便|しょうべん|(col) urine,piss
||hidden|n2|other|消防署|しょうぼうしょ|fire station
||hidden|n2|other|正味|しょうみ|net (weight)
||hidden|n2|other|正面|しょうめん|the front,honesty
|||n2|noun|消耗|しょうもう|exhaustion,consumption|konsumtion,förbrukning
|18||n2|noun|醤油|しょうゆ|soy sauce|soyasås
|||n2|noun|省略|しょうりゃく|omission,abbreviation,abridgment|utelämnande,förkortning
|||n2|noun|初級|しょきゅう|elementary level|grundläggande nivå
|||n2|noun|助教授|じょきょうじゅ|assistant professor|forskarassistent
||hidden|n2|other|食塩|しょくえん|table salt
||hidden|n2|other|職人|しょくにん|worker,mechanic,artisan,craftsman
||hidden|n2|other|初旬|しょじゅん|first 10 days of the month
||hidden|n2|other|書籍|しょせき|book,publication
||hidden|n2|other|食器|しょっき|tableware
||hidden|n2|other|ショップ|ショップ|a shop
||hidden|n2|other|書店|しょてん|bookshop
||hidden|n2|other|書道|しょどう|calligraphy
||hidden|n2|other|白髪|しらが|white or grey hair,trendy hair bleaching
||hidden|n2|other|知合い|しりあい|acquaintance
||hidden|n2|other|シリーズ|シリーズ|series
||hidden|n2|other|私立|しりつ|private (establishment)
||hidden|n2|other|資料|しりょう|materials,data
||hidden|n2|other|汁|しる|juice,sap,soup,broth
||hidden|n2|other|素人|しろうと|amateur,novice
||hidden|n2|other|芯|しん|core,heart,wick,marrow
||hidden|n2|other|新幹線|しんかんせん|bullet train (very high speed),shinkansen
||hidden|n2|other|真空|しんくう|vacuum,hollow,empty
||hidden|n2|other|信ずる|しんずる|to believe,to believe in,to place trust in
||hidden|n2|other|心身|しんしん|mind and body
||hidden|n2|other|申請|しんせい|application,request,petition
||hidden|n2|other|人造|じんぞう|man-made,synthetic,artificial
||hidden|n2|other|寝台|しんだい|bed,couch
||hidden|n2|other|診断|しんだん|diagnosis
||hidden|n2|other|侵入|しんにゅう|penetration,invasion,raid,aggression,trespass
||hidden|n2|other|人文科学|じんぶんかがく|social sciences,humanities
||hidden|n2|other|人命|じんめい|(human) life
||hidden|n2|other|深夜|しんや|late at night
||hidden|n2|other|森林|しんりん|forest,woods
||hidden|n2|other|親類|しんるい|relation,kin
||hidden|n2|other|針路|しんろ|course,direction,compass bearing
||hidden|n2|other|神話|しんわ|myth,legend
||hidden|n2|other|酢|す|vinegar
||hidden|n2|other|水産|すいさん|marine products,fisheries
||hidden|n2|other|炊事|すいじ|cooking,culinary arts
||hidden|n2|other|水蒸気|すいじょうき|water vapour,steam
||hidden|n2|other|水素|すいそ|hydrogen
||hidden|n2|other|垂直|すいちょく|vertical,perpendicular
||hidden|n2|other|推定|すいてい|presumption,assumption,estimation
||hidden|n2|other|水滴|すいてき|drop of water
||hidden|n2|other|水筒|すいとう|canteen,flask,water bottle
||hidden|n2|other|随筆|ずいひつ|essays,miscellaneous writings
||hidden|n2|other|水分|すいぶん|moisture
||hidden|n2|other|水平|すいへい|water level,horizon
||hidden|n2|other|水平線|すいへいせん|horizon
||hidden|n2|other|水曜|すいよう|Wednesday
||hidden|n2|other|ずうずうしい|ずうずうしい|impudent,shameless
||hidden|n2|other|ずうっと|ずうっと|
||hidden|n2|other|末っ子|すえっこ|youngest child
||hidden|n2|other|スカーフ|スカーフ|scarf
||hidden|n2|other|図鑑|ずかん|picture book
||hidden|n2|other|杉|すぎ|Japanese cedar
||hidden|n2|other|好き嫌い|すききらい|likes and dislikes,taste
||hidden|n2|other|好き好き|すきずき|matter of taste
||hidden|n2|other|透き通る|すきとおる|to be(come) transparent
||hidden|n2|other|隙間|すきま|crevice,crack,gap,opening
||hidden|n2|other|スクール|スクール|school
||hidden|n2|other|すくなくとも|すくなくとも|at least
||hidden|n2|other|図形|ずけい|figure
||hidden|n2|other|スケジュール|スケジュール|schedule
||hidden|n2|other|鈴|すず|bell
||hidden|n2|other|涼む|すずむ|to cool oneself,to cool off,to enjoy evening cool
||hidden|n2|other|スタート|スタート|start
||hidden|n2|other|スチュワーデス|スチュワーデス|stewardess
||hidden|n2|other|すっきり|すっきり|shapely,clear,neat
||hidden|n2|other|すっぱい|すっぱい|sour,acid
||hidden|n2|other|ステージ|ステージ|(1) stage,(2) performance
||hidden|n2|other|棄てる|すてる|
||hidden|n2|other|ストッキング|ストッキング|stockings
||hidden|n2|other|ストップ|ストップ|stop
||hidden|n2|other|素直|すなお|obedient,meek,docile,unaffected
||hidden|n2|other|頭脳|ずのう|head,brains,intellect
||hidden|n2|other|スピーカー|スピーカー|speaker
||hidden|n2|other|図表|ずひょう|chart,diagram,graph
||hidden|n2|other|スマート|スマート|smart,stylish,slim
||hidden|n2|other|住まい|すまい|dwelling,house,residence,address
||hidden|n2|other|すまない|すまない|sorry (phrase)
||hidden|n2|other|墨|すみ|ink
||hidden|n2|other|澄む|すむ|to clear (e.g. weather),to become transparent
||hidden|n2|other|清む|すむ|
||hidden|n2|other|相撲|すもう|sumo wrestling
||hidden|n2|other|スライド|スライド|slide
||hidden|n2|other|ずらす|ずらす|to put off,to delay
||hidden|n2|other|ずらり|ずらり|
||hidden|n2|other|掏摸|すり|pickpocket
||hidden|n2|other|刷る|する|to print
||hidden|n2|other|狡い|ずるい|sly,cunning
||hidden|n2|other|すれちがう|すれちがう|to pass by one another,to disagree
||hidden|n2|other|滑れる|ずれる|
||hidden|n2|other|寸法|すんぽう|measurement,size,dimension
||hidden|n2|other|姓|せい|surname,family name
||hidden|n2|other|税関|ぜいかん|customs house
||hidden|n2|other|製作|せいさく|manufacture,production
||hidden|n2|other|制作|せいさく|work (film, book)
||hidden|n2|other|性質|せいしつ|nature,property,disposition
||hidden|n2|other|清書|せいしょ|clean copy
||hidden|n2|other|青少年|せいしょうねん|youth,young person
||hidden|n2|other|整数|せいすう|integer
||hidden|n2|other|清掃|せいそう|cleaning
||hidden|n2|other|生存|せいぞん|existence,being,survival
||hidden|n2|other|生長|せいちょう|growth,increment
||hidden|n2|other|政党|せいとう|(member of) political party
||hidden|n2|other|生年月日|せいねんがっぴ|birth date
||hidden|n2|other|性能|せいのう|ability,efficiency
||hidden|n2|other|整備|せいび|adjustment,completion,consolidation
||hidden|n2|other|成分|せいぶん|ingredient,component,composition
||hidden|n2|other|性別|せいべつ|distinction by sex,sex,gender
||hidden|n2|other|正方形|せいほうけい|square
||hidden|n2|other|正門|せいもん|main gate,main entrance
||hidden|n2|other|成立|せいりつ|coming into existence,arrangements,establishment,completion
||hidden|n2|other|西暦|せいれき|Christian Era,anno domini (A.D.)
||hidden|n2|other|背負う|せおう|to be burdened with,to carry on back or shoulder
||hidden|n2|other|赤道|せきどう|equator
||hidden|n2|other|折角|せっかく|with trouble,at great pains,long-awaited
||hidden|n2|other|接近|せっきん|getting closer,drawing nearer,approaching
||hidden|n2|other|石鹸|せっけん|soap
||hidden|n2|other|接する|せっする|to come in contact with,to connect,to attend,to receive
||hidden|n2|other|せっせと|せっせと|
||hidden|n2|other|接続|せつぞく|(1) connection,union,join,link,(2) changing trains
||hidden|n2|other|瀬戸物|せともの|earthenware,crockery,china
||hidden|n2|other|ぜひとも|ぜひとも|by all means (with sense of not taking no for an answer)
||hidden|n2|other|迫る|せまる|to draw near,to press
||hidden|n2|other|ゼミ|ゼミ|(n) seminar
||hidden|n2|other|せめて|せめて|offense,method of attack
||hidden|n2|other|攻める|せめる|to attack,to assault
||hidden|n2|other|セメント|セメント|cement
||hidden|n2|other|栓|せん|stopper,cork,stopcock
||hidden|n2|other|前後|ぜんご|around,throughout,front and back,before and behind,before and after
||hidden|n2|other|洗剤|せんざい|detergent,washing material
||hidden|n2|other|全集|ぜんしゅう|complete works
||hidden|n2|other|全身|ぜんしん|the whole body,full-length (portrait)
||hidden|n2|other|扇子|せんす|folding fan
||hidden|n2|other|専制|せんせい|despotism,autocracy
||hidden|n2|other|先々月|せんせんげつ|month before last
||hidden|n2|other|先々週|せんせんしゅう|
||hidden|n2|other|先祖|せんぞ|ancestor
||hidden|n2|other|先端|せんたん|pointed end,tip,fine point
||hidden|n2|other|センチ|センチ|centimeter,centi-,10^-2
||hidden|n2|other|宣伝|せんでん|propaganda,publicity
||hidden|n2|other|先頭|せんとう|head,lead,vanguard,first
||hidden|n2|other|全般|ぜんぱん|(the) whole,universal,wholly,general
||hidden|n2|other|扇風機|せんぷうき|electric fan
||hidden|n2|other|線路|せんろ|line,track,roadbed
||hidden|n2|other|相違|そうい|difference,discrepancy,variation
||hidden|n2|other|そういえば|そういえば|which reminds me ..
||hidden|n2|other|雑巾|ぞうきん|house-cloth,dust cloth
||hidden|n2|other|増減|ぞうげん|increase and decrease,fluctuation
||hidden|n2|other|倉庫|そうこ|storehouse,warehouse,godown
||hidden|n2|other|相互|そうご|mutual,reciprocal
||hidden|n2|other|創作|そうさく|production,literary creation,work
||hidden|n2|other|葬式|そうしき|funeral
||hidden|n2|other|そうして|そうして|and,like that
||hidden|n2|other|造船|ぞうせん|shipbuilding
||hidden|n2|other|騒々しい|そうぞうしい|noisy,boisterous
||hidden|n2|other|増大|ぞうだい|enlargement
||hidden|n2|other|そうっと|そうっと|
||hidden|n2|other|送別|そうべつ|farewell,send-off
